date,product_name,mrp,cost_price,current_price,discount_pct,stock_qty,days_to_expiry,units_sold_today,is_weekend,margin_pct,profit_per_unit,revenue_today,profit_today,units_sold_7d_avg,waste_if_unsold,loss_if_expired
2025-04-21,Eggs (1 Dozen),85,68,85.0,0,239,11,14,0,20.0,17.0,1190.0,238.0,24.43,0,0
2025-04-22,Eggs (1 Dozen),85,68,85.0,0,225,10,21,0,20.0,17.0,1785.0,357.0,24.43,0,0
2025-04-23,Eggs (1 Dozen),85,68,85.0,0,204,9,28,0,20.0,17.0,2380.0,476.0,24.43,0,0
2025-04-24,Eggs (1 Dozen),85,68,85.0,0,176,8,15,0,20.0,17.0,1275.0,255.0,20.71,0,0
2025-04-25,Eggs (1 Dozen),85,68,85.0,0,161,7,17,0,20.0,17.0,1445.0,289.0,20.0,0,0
2025-04-26,Eggs (1 Dozen),85,68,85.0,0,144,6,25,1,20.0,17.0,2125.0,425.0,20.43,0,0
2025-04-27,Eggs (1 Dozen),85,68,85.0,0,119,5,24,1,20.0,17.0,2040.0,408.0,20.14,0,0
2025-04-28,Eggs (1 Dozen),85,68,85.0,0,95,4,27,0,20.0,17.0,2295.0,459.0,20.57,0,0
2025-04-29,Eggs (1 Dozen),85,68,85.0,0,68,3,27,0,20.0,17.0,2295.0,459.0,22.43,0,0
2025-04-30,Eggs (1 Dozen),85,68,59.5,30,41,2,41,0,20.0,-8.5,2439.5,-348.5,23.29,0,0
2025-05-01,Eggs (1 Dozen),85,68,85.0,0,260,14,18,0,20.0,17.0,1530.0,306.0,25.14,0,0
2025-05-02,Eggs (1 Dozen),85,68,85.0,0,242,13,26,0,20.0,17.0,2210.0,442.0,25.57,0,0
2025-05-03,Eggs (1 Dozen),85,68,85.0,0,216,12,26,1,20.0,17.0,2210.0,442.0,26.86,0,0
2025-05-04,Eggs (1 Dozen),85,68,85.0,0,190,11,18,1,20.0,17.0,1530.0,306.0,27.0,0,0
2025-05-05,Eggs (1 Dozen),85,68,85.0,0,172,10,17,0,20.0,17.0,1445.0,289.0,26.14,0,0
2025-05-06,Eggs (1 Dozen),85,68,85.0,0,155,9,20,0,20.0,17.0,1700.0,340.0,24.71,0,0
2025-05-07,Eggs (1 Dozen),85,68,85.0,0,135,8,19,0,20.0,17.0,1615.0,323.0,23.71,0,0
2025-05-08,Eggs (1 Dozen),85,68,85.0,0,116,7,25,0,20.0,17.0,2125.0,425.0,20.57,0,0
2025-05-09,Eggs (1 Dozen),85,68,85.0,0,91,6,25,0,20.0,17.0,2125.0,425.0,21.57,0,0
2025-05-10,Eggs (1 Dozen),85,68,85.0,0,66,5,20,1,20.0,17.0,1700.0,340.0,21.43,0,0
2025-05-11,Eggs (1 Dozen),85,68,85.0,0,46,4,27,1,20.0,17.0,2295.0,459.0,20.57,0,0
2025-05-12,Eggs (1 Dozen),85,68,85.0,0,19,3,19,0,20.0,17.0,1615.0,323.0,21.86,0,0
2025-05-13,Eggs (1 Dozen),85,68,85.0,0,300,14,21,0,20.0,17.0,1785.0,357.0,22.14,0,0
2025-05-14,Eggs (1 Dozen),85,68,85.0,0,279,13,34,0,20.0,17.0,2890.0,578.0,22.29,0,0
2025-05-15,Eggs (1 Dozen),85,68,85.0,0,245,12,21,0,20.0,17.0,1785.0,357.0,24.43,0,0
2025-05-16,Eggs (1 Dozen),85,68,85.0,0,224,11,26,0,20.0,17.0,2210.0,442.0,23.86,0,0
2025-05-17,Eggs (1 Dozen),85,68,85.0,0,198,10,23,1,20.0,17.0,1955.0,391.0,24.0,0,0
2025-05-18,Eggs (1 Dozen),85,68,85.0,0,175,9,22,1,20.0,17.0,1870.0,374.0,24.43,0,0
2025-05-19,Eggs (1 Dozen),85,68,85.0,0,153,8,19,0,20.0,17.0,1615.0,323.0,23.71,0,0
2025-05-20,Eggs (1 Dozen),85,68,85.0,0,134,7,23,0,20.0,17.0,1955.0,391.0,23.71,0,0
2025-05-21,Eggs (1 Dozen),85,68,85.0,0,111,6,14,0,20.0,17.0,1190.0,238.0,24.0,0,0
2025-05-22,Eggs (1 Dozen),85,68,85.0,0,97,5,28,0,20.0,17.0,2380.0,476.0,21.14,0,0
2025-05-23,Eggs (1 Dozen),85,68,85.0,0,69,4,25,0,20.0,17.0,2125.0,425.0,22.14,0,0
2025-05-24,Eggs (1 Dozen),85,68,85.0,0,44,3,18,1,20.0,17.0,1530.0,306.0,22.0,0,0
2025-05-25,Eggs (1 Dozen),85,68,76.5,10,26,2,26,1,20.0,8.5,1989.0,221.0,21.29,0,0
2025-05-26,Eggs (1 Dozen),85,68,85.0,0,359,14,23,0,20.0,17.0,1955.0,391.0,21.86,0,0
2025-05-27,Eggs (1 Dozen),85,68,85.0,0,336,13,18,0,20.0,17.0,1530.0,306.0,22.43,0,0
2025-05-28,Eggs (1 Dozen),85,68,85.0,0,318,12,21,0,20.0,17.0,1785.0,357.0,21.71,0,0
2025-05-29,Eggs (1 Dozen),85,68,85.0,0,297,11,22,0,20.0,17.0,1870.0,374.0,22.71,0,0
2025-05-30,Eggs (1 Dozen),85,68,85.0,0,275,10,22,0,20.0,17.0,1870.0,374.0,21.86,0,0
2025-05-31,Eggs (1 Dozen),85,68,85.0,0,253,9,26,1,20.0,17.0,2210.0,442.0,21.43,0,0
2025-06-01,Eggs (1 Dozen),85,68,85.0,0,227,8,30,1,20.0,17.0,2550.0,510.0,22.57,0,0
2025-06-02,Eggs (1 Dozen),85,68,85.0,0,197,7,16,0,20.0,17.0,1360.0,272.0,23.14,0,0
2025-06-03,Eggs (1 Dozen),85,68,85.0,0,181,6,17,0,20.0,17.0,1445.0,289.0,22.14,0,0
2025-06-04,Eggs (1 Dozen),85,68,85.0,0,164,5,25,0,20.0,17.0,2125.0,425.0,22.0,0,0
2025-06-05,Eggs (1 Dozen),85,68,85.0,0,139,4,16,0,20.0,17.0,1360.0,272.0,22.57,0,0
2025-06-06,Eggs (1 Dozen),85,68,85.0,0,123,3,20,0,20.0,17.0,1700.0,340.0,21.71,0,0
2025-06-07,Eggs (1 Dozen),85,68,80.75,5,103,2,28,1,20.0,12.75,2261.0,357.0,21.43,0,0
2025-06-08,Eggs (1 Dozen),85,68,68.0,20,75,1,47,1,20.0,0.0,3196.0,0.0,21.71,28,1904
2025-06-09,Eggs (1 Dozen),85,68,85.0,0,306,14,13,0,20.0,17.0,1105.0,221.0,24.14,0,0
2025-06-10,Eggs (1 Dozen),85,68,85.0,0,293,13,15,0,20.0,17.0,1275.0,255.0,23.71,0,0
2025-06-11,Eggs (1 Dozen),85,68,85.0,0,278,12,17,0,20.0,17.0,1445.0,289.0,23.43,0,0
2025-06-12,Eggs (1 Dozen),85,68,85.0,0,261,11,15,0,20.0,17.0,1275.0,255.0,22.29,0,0
2025-06-13,Eggs (1 Dozen),85,68,85.0,0,246,10,18,0,20.0,17.0,1530.0,306.0,22.14,0,0
2025-06-14,Eggs (1 Dozen),85,68,85.0,0,228,9,35,1,20.0,17.0,2975.0,595.0,21.86,0,0
2025-06-15,Eggs (1 Dozen),85,68,85.0,0,193,8,23,1,20.0,17.0,1955.0,391.0,22.86,0,0
2025-06-16,Eggs (1 Dozen),85,68,85.0,0,170,7,12,0,20.0,17.0,1020.0,204.0,19.43,0,0
2025-06-17,Eggs (1 Dozen),85,68,85.0,0,158,6,19,0,20.0,17.0,1615.0,323.0,19.29,0,0
2025-06-18,Eggs (1 Dozen),85,68,85.0,0,139,5,23,0,20.0,17.0,1955.0,391.0,19.86,0,0
2025-06-19,Eggs (1 Dozen),85,68,85.0,0,116,4,26,0,20.0,17.0,2210.0,442.0,20.71,0,0
2025-06-20,Eggs (1 Dozen),85,68,85.0,0,90,3,12,0,20.0,17.0,1020.0,204.0,22.29,0,0
2025-06-21,Eggs (1 Dozen),85,68,59.5,30,78,2,39,1,20.0,-8.5,2320.5,-331.5,21.43,0,0
2025-06-22,Eggs (1 Dozen),85,68,68.0,20,39,1,39,1,20.0,0.0,2652.0,0.0,22.0,0,0
2025-06-23,Eggs (1 Dozen),85,68,85.0,0,268,14,21,0,20.0,17.0,1785.0,357.0,24.29,0,0
2025-06-24,Eggs (1 Dozen),85,68,85.0,0,247,13,20,0,20.0,17.0,1700.0,340.0,25.57,0,0
2025-06-25,Eggs (1 Dozen),85,68,85.0,0,227,12,22,0,20.0,17.0,1870.0,374.0,25.71,0,0
2025-06-26,Eggs (1 Dozen),85,68,85.0,0,205,11,19,0,20.0,17.0,1615.0,323.0,25.57,0,0
2025-06-27,Eggs (1 Dozen),85,68,85.0,0,186,10,16,0,20.0,17.0,1360.0,272.0,24.57,0,0
2025-06-28,Eggs (1 Dozen),85,68,85.0,0,170,9,21,1,20.0,17.0,1785.0,357.0,25.14,0,0
2025-06-29,Eggs (1 Dozen),85,68,85.0,0,149,8,27,1,20.0,17.0,2295.0,459.0,22.57,0,0
2025-01-01,Ladi Pav (6 pcs),20,14,20.0,0,61,3,20,0,30.0,6.0,400.0,120.0,20.0,0,0
2025-01-02,Ladi Pav (6 pcs),20,14,19.0,5,41,2,31,0,30.0,5.0,589.0,155.0,20.0,0,0
2025-01-03,Ladi Pav (6 pcs),20,14,16.0,20,10,1,10,0,30.0,2.0,160.0,20.0,25.5,0,0
2025-01-04,Ladi Pav (6 pcs),20,14,20.0,0,64,3,16,1,30.0,6.0,320.0,96.0,20.33,0,0
2025-01-05,Ladi Pav (6 pcs),20,14,19.0,5,48,2,35,1,30.0,5.0,665.0,175.0,19.25,0,0
2025-01-06,Ladi Pav (6 pcs),20,14,19.0,5,13,1,13,0,30.0,5.0,247.0,65.0,22.4,0,0
2025-01-07,Ladi Pav (6 pcs),20,14,20.0,0,65,3,19,0,30.0,6.0,380.0,114.0,20.83,0,0
2025-01-08,Ladi Pav (6 pcs),20,14,18.0,10,46,2,29,0,30.0,4.0,522.0,116.0,20.57,0,0
2025-01-09,Ladi Pav (6 pcs),20,14,12.0,40,17,1,17,0,30.0,-2.0,204.0,-34.0,21.86,0,0
2025-01-10,Ladi Pav (6 pcs),20,14,20.0,0,73,3,14,0,30.0,6.0,280.0,84.0,19.86,0,0
2025-01-11,Ladi Pav (6 pcs),20,14,16.0,20,59,2,45,1,30.0,2.0,720.0,90.0,20.43,0,0
2025-01-12,Ladi Pav (6 pcs),20,14,12.0,40,14,1,14,1,30.0,-2.0,168.0,-28.0,24.57,0,0
2025-01-13,Ladi Pav (6 pcs),20,14,20.0,0,59,3,14,0,30.0,6.0,280.0,84.0,21.57,0,0
2025-01-14,Ladi Pav (6 pcs),20,14,16.0,20,45,2,32,0,30.0,2.0,512.0,64.0,21.71,0,0
2025-01-15,Ladi Pav (6 pcs),20,14,18.0,10,13,1,13,0,30.0,4.0,234.0,52.0,23.57,0,0
2025-01-16,Ladi Pav (6 pcs),20,14,20.0,0,61,3,19,0,30.0,6.0,380.0,114.0,21.29,0,0
2025-01-17,Ladi Pav (6 pcs),20,14,16.0,20,42,2,42,0,30.0,2.0,672.0,84.0,21.57,0,0
2025-01-18,Ladi Pav (6 pcs),20,14,20.0,0,72,3,21,1,30.0,6.0,420.0,126.0,25.57,0,0
2025-01-19,Ladi Pav (6 pcs),20,14,18.0,10,51,2,39,1,30.0,4.0,702.0,156.0,22.14,0,0
2025-01-20,Ladi Pav (6 pcs),20,14,16.0,20,12,1,12,0,30.0,2.0,192.0,24.0,25.71,0,0
2025-01-21,Ladi Pav (6 pcs),20,14,20.0,0,66,3,22,0,30.0,6.0,440.0,132.0,25.43,0,0
2025-01-22,Ladi Pav (6 pcs),20,14,18.0,10,44,2,31,0,30.0,4.0,558.0,124.0,24.0,0,0
2025-01-23,Ladi Pav (6 pcs),20,14,12.0,40,13,1,13,0,30.0,-2.0,156.0,-26.0,26.57,0,0
2025-01-24,Ladi Pav (6 pcs),20,14,20.0,0,68,3,22,0,30.0,6.0,440.0,132.0,25.71,0,0
2025-01-25,Ladi Pav (6 pcs),20,14,20.0,0,46,2,27,1,30.0,6.0,540.0,162.0,22.86,0,0
2025-01-26,Ladi Pav (6 pcs),20,14,16.0,20,19,1,19,1,30.0,2.0,304.0,38.0,23.71,0,0
2025-01-27,Ladi Pav (6 pcs),20,14,20.0,0,63,3,17,0,30.0,6.0,340.0,102.0,20.86,0,0
2025-01-28,Ladi Pav (6 pcs),20,14,19.0,5,46,2,19,0,30.0,5.0,361.0,95.0,21.57,0,0
2025-01-29,Ladi Pav (6 pcs),20,14,14.0,30,27,1,27,0,30.0,0.0,378.0,0.0,21.14,0,0
2025-01-30,Ladi Pav (6 pcs),20,14,20.0,0,58,3,13,0,30.0,6.0,260.0,78.0,20.57,0,0
2025-01-31,Ladi Pav (6 pcs),20,14,18.0,10,45,2,18,0,30.0,4.0,324.0,72.0,20.57,0,0
2025-02-01,Ladi Pav (6 pcs),20,14,12.0,40,27,1,27,1,30.0,-2.0,324.0,-54.0,20.0,0,0
2025-02-02,Ladi Pav (6 pcs),20,14,20.0,0,57,3,21,1,30.0,6.0,420.0,126.0,20.0,0,0
2025-02-03,Ladi Pav (6 pcs),20,14,12.0,40,36,2,36,0,30.0,-2.0,432.0,-72.0,20.29,0,0
2025-02-04,Ladi Pav (6 pcs),20,14,20.0,0,67,3,10,0,30.0,6.0,200.0,60.0,23.0,0,0
2025-02-05,Ladi Pav (6 pcs),20,14,20.0,0,57,2,26,0,30.0,6.0,520.0,156.0,21.71,0,0
2025-02-06,Ladi Pav (6 pcs),20,14,18.0,10,31,1,25,0,30.0,4.0,450.0,100.0,21.57,6,84
2025-02-07,Ladi Pav (6 pcs),20,14,20.0,0,76,3,18,0,30.0,6.0,360.0,108.0,23.29,0,0
2025-02-08,Ladi Pav (6 pcs),20,14,14.0,30,58,2,44,1,30.0,0.0,616.0,0.0,23.29,0,0
2025-02-09,Ladi Pav (6 pcs),20,14,18.0,10,14,1,14,1,30.0,4.0,252.0,56.0,25.71,0,0
2025-02-10,Ladi Pav (6 pcs),20,14,20.0,0,55,3,29,0,30.0,6.0,580.0,174.0,24.71,0,0
2025-02-11,Ladi Pav (6 pcs),20,14,18.0,10,26,2,26,0,30.0,4.0,468.0,104.0,23.71,0,0
2025-02-12,Ladi Pav (6 pcs),20,14,20.0,0,54,3,18,0,30.0,6.0,360.0,108.0,26.0,0,0
2025-02-13,Ladi Pav (6 pcs),20,14,14.0,30,36,2,33,0,30.0,0.0,462.0,0.0,24.86,0,0
2025-02-14,Ladi Pav (6 pcs),20,14,16.0,20,3,1,3,0,30.0,2.0,48.0,6.0,26.0,0,0
2025-02-15,Ladi Pav (6 pcs),20,14,20.0,0,78,3,26,1,30.0,6.0,520.0,156.0,23.86,0,0
2025-02-16,Ladi Pav (6 pcs),20,14,18.0,10,52,2,44,1,30.0,4.0,792.0,176.0,21.29,0,0
2025-02-17,Ladi Pav (6 pcs),20,14,14.0,30,8,1,8,0,30.0,0.0,112.0,0.0,25.57,0,0
2025-02-18,Ladi Pav (6 pcs),20,14,20.0,0,61,3,22,0,30.0,6.0,440.0,132.0,22.57,0,0
2025-02-19,Ladi Pav (6 pcs),20,14,16.0,20,39,2,37,0,30.0,2.0,592.0,74.0,22.0,0,0
2025-02-20,Ladi Pav (6 pcs),20,14,14.0,30,2,1,2,0,30.0,0.0,28.0,0.0,24.71,0,0
2025-02-21,Ladi Pav (6 pcs),20,14,20.0,0,76,3,25,0,30.0,6.0,500.0,150.0,20.29,0,0
2025-02-22,Ladi Pav (6 pcs),20,14,16.0,20,51,2,42,1,30.0,2.0,672.0,84.0,23.43,0,0
2025-02-23,Ladi Pav (6 pcs),20,14,14.0,30,9,1,9,1,30.0,0.0,126.0,0.0,25.71,0,0
2025-02-24,Ladi Pav (6 pcs),20,14,20.0,0,71,3,24,0,30.0,6.0,480.0,144.0,20.71,0,0
2025-02-25,Ladi Pav (6 pcs),20,14,16.0,20,47,2,26,0,30.0,2.0,416.0,52.0,23.0,0,0
2025-02-26,Ladi Pav (6 pcs),20,14,18.0,10,21,1,21,0,30.0,4.0,378.0,84.0,23.57,0,0
2025-02-27,Ladi Pav (6 pcs),20,14,20.0,0,74,3,20,0,30.0,6.0,400.0,120.0,21.29,0,0
2025-02-28,Ladi Pav (6 pcs),20,14,14.0,30,54,2,44,0,30.0,0.0,616.0,0.0,23.86,0,0
2025-03-01,Ladi Pav (6 pcs),20,14,20.0,0,10,1,10,1,30.0,6.0,200.0,60.0,26.57,0,0
2025-03-02,Ladi Pav (6 pcs),20,14,20.0,0,55,3,31,1,30.0,6.0,620.0,186.0,22.0,0,0
2025-03-03,Ladi Pav (6 pcs),20,14,16.0,20,24,2,24,0,30.0,2.0,384.0,48.0,25.14,0,0
2025-03-04,Ladi Pav (6 pcs),20,14,20.0,0,56,3,17,0,30.0,6.0,340.0,102.0,25.14,0,0
2025-03-05,Ladi Pav (6 pcs),20,14,16.0,20,39,2,39,0,30.0,2.0,624.0,78.0,23.86,0,0
2025-03-06,Ladi Pav (6 pcs),20,14,20.0,0,67,3,9,0,30.0,6.0,180.0,54.0,26.43,0,0
2025-03-07,Ladi Pav (6 pcs),20,14,14.0,30,58,2,49,0,30.0,0.0,686.0,0.0,24.86,0,0
2025-03-08,Ladi Pav (6 pcs),20,14,19.0,5,9,1,9,1,30.0,5.0,171.0,45.0,25.57,0,0
2025-03-09,Ladi Pav (6 pcs),20,14,20.0,0,78,3,17,1,30.0,6.0,340.0,102.0,25.43,0,0
2025-03-10,Ladi Pav (6 pcs),20,14,14.0,30,61,2,36,0,30.0,0.0,504.0,0.0,23.43,0,0
2025-03-11,Ladi Pav (6 pcs),20,14,16.0,20,25,1,25,0,30.0,2.0,400.0,50.0,25.14,0,0
2025-03-12,Ladi Pav (6 pcs),20,14,20.0,0,65,3,20,0,30.0,6.0,400.0,120.0,26.29,0,0
2025-03-13,Ladi Pav (6 pcs),20,14,12.0,40,45,2,42,0,30.0,-2.0,504.0,-84.0,23.57,0,0
2025-03-14,Ladi Pav (6 pcs),20,14,20.0,0,3,1,3,0,30.0,6.0,60.0,18.0,28.29,0,0
2025-03-15,Ladi Pav (6 pcs),20,14,20.0,0,70,3,22,1,30.0,6.0,440.0,132.0,21.71,0,0
2025-03-16,Ladi Pav (6 pcs),20,14,20.0,0,48,2,22,1,30.0,6.0,440.0,132.0,23.57,0,0
2025-03-17,Ladi Pav (6 pcs),20,14,19.0,5,26,1,20,0,30.0,5.0,380.0,100.0,24.29,6,84
2025-03-18,Ladi Pav (6 pcs),20,14,20.0,0,62,3,24,0,30.0,6.0,480.0,144.0,22.0,0,0
2025-03-19,Ladi Pav (6 pcs),20,14,16.0,20,38,2,30,0,30.0,2.0,480.0,60.0,21.86,0,0
2025-03-20,Ladi Pav (6 pcs),20,14,16.0,20,8,1,8,0,30.0,2.0,128.0,16.0,23.29,0,0
2025-03-21,Ladi Pav (6 pcs),20,14,20.0,0,66,3,16,0,30.0,6.0,320.0,96.0,18.43,0,0
2025-03-22,Ladi Pav (6 pcs),20,14,18.0,10,50,2,39,1,30.0,4.0,702.0,156.0,20.29,0,0
2025-03-23,Ladi Pav (6 pcs),20,14,14.0,30,11,1,11,1,30.0,0.0,154.0,0.0,22.71,0,0
2025-03-24,Ladi Pav (6 pcs),20,14,20.0,0,61,3,18,0,30.0,6.0,360.0,108.0,21.14,0,0
2025-03-25,Ladi Pav (6 pcs),20,14,14.0,30,43,2,26,0,30.0,0.0,364.0,0.0,20.86,0,0
2025-03-26,Ladi Pav (6 pcs),20,14,14.0,30,17,1,17,0,30.0,0.0,238.0,0.0,21.14,0,0
2025-03-27,Ladi Pav (6 pcs),20,14,20.0,0,60,3,21,0,30.0,6.0,420.0,126.0,19.29,0,0
2025-03-28,Ladi Pav (6 pcs),20,14,16.0,20,39,2,37,0,30.0,2.0,592.0,74.0,21.14,0,0
2025-03-29,Ladi Pav (6 pcs),20,14,19.0,5,2,1,2,1,30.0,5.0,38.0,10.0,24.14,0,0
2025-03-30,Ladi Pav (6 pcs),20,14,20.0,0,72,3,22,1,30.0,6.0,440.0,132.0,18.86,0,0
2025-03-31,Ladi Pav (6 pcs),20,14,18.0,10,50,2,29,0,30.0,4.0,522.0,116.0,20.43,0,0
2025-04-01,Ladi Pav (6 pcs),20,14,14.0,30,21,1,21,0,30.0,0.0,294.0,0.0,22.0,0,0
2025-04-02,Ladi Pav (6 pcs),20,14,20.0,0,68,3,20,0,30.0,6.0,400.0,120.0,21.29,0,0
2025-04-03,Ladi Pav (6 pcs),20,14,18.0,10,48,2,26,0,30.0,4.0,468.0,104.0,21.71,0,0
2025-04-04,Ladi Pav (6 pcs),20,14,14.0,30,22,1,22,0,30.0,0.0,308.0,0.0,22.43,0,0
2025-04-05,Ladi Pav (6 pcs),20,14,20.0,0,57,3,25,1,30.0,6.0,500.0,150.0,20.29,0,0
2025-04-06,Ladi Pav (6 pcs),20,14,12.0,40,32,2,32,1,30.0,-2.0,384.0,-64.0,23.57,0,0
2025-04-07,Ladi Pav (6 pcs),20,14,20.0,0,69,3,22,0,30.0,6.0,440.0,132.0,25.0,0,0
2025-04-08,Ladi Pav (6 pcs),20,14,20.0,0,47,2,21,0,30.0,6.0,420.0,126.0,24.0,0,0
2025-04-09,Ladi Pav (6 pcs),20,14,19.0,5,26,1,26,0,30.0,5.0,494.0,130.0,24.0,0,0
2025-04-10,Ladi Pav (6 pcs),20,14,20.0,0,71,3,24,0,30.0,6.0,480.0,144.0,24.86,0,0
2025-04-11,Ladi Pav (6 pcs),20,14,16.0,20,47,2,33,0,30.0,2.0,528.0,66.0,24.57,0,0
2025-04-12,Ladi Pav (6 pcs),20,14,12.0,40,14,1,14,1,30.0,-2.0,168.0,-28.0,26.14,0,0
2025-04-13,Ladi Pav (6 pcs),20,14,20.0,0,67,3,19,1,30.0,6.0,380.0,114.0,24.57,0,0
2025-04-14,Ladi Pav (6 pcs),20,14,16.0,20,48,2,28,0,30.0,2.0,448.0,56.0,22.71,0,0
2025-04-15,Ladi Pav (6 pcs),20,14,16.0,20,20,1,20,0,30.0,2.0,320.0,40.0,23.57,0,0
2025-04-16,Ladi Pav (6 pcs),20,14,20.0,0,75,3,18,0,30.0,6.0,360.0,108.0,23.43,0,0
2025-04-17,Ladi Pav (6 pcs),20,14,19.0,5,57,2,31,0,30.0,5.0,589.0,155.0,22.29,0,0
2025-04-18,Ladi Pav (6 pcs),20,14,16.0,20,26,1,26,0,30.0,2.0,416.0,52.0,23.29,0,0
2025-04-19,Ladi Pav (6 pcs),20,14,20.0,0,73,3,22,1,30.0,6.0,440.0,132.0,22.29,0,0
2025-04-20,Ladi Pav (6 pcs),20,14,20.0,0,51,2,17,1,30.0,6.0,340.0,102.0,23.43,0,0
2025-04-21,Ladi Pav (6 pcs),20,14,16.0,20,34,1,30,0,30.0,2.0,480.0,60.0,23.14,4,56
2025-04-22,Ladi Pav (6 pcs),20,14,20.0,0,62,3,20,0,30.0,6.0,400.0,120.0,23.43,0,0
2025-04-23,Ladi Pav (6 pcs),20,14,12.0,40,42,2,42,0,30.0,-2.0,504.0,-84.0,23.43,0,0
2025-04-24,Ladi Pav (6 pcs),20,14,20.0,0,68,3,17,0,30.0,6.0,340.0,102.0,26.86,0,0
2025-04-25,Ladi Pav (6 pcs),20,14,12.0,40,51,2,39,0,30.0,-2.0,468.0,-78.0,24.86,0,0
2025-04-26,Ladi Pav (6 pcs),20,14,19.0,5,12,1,12,1,30.0,5.0,228.0,60.0,26.71,0,0
2025-04-27,Ladi Pav (6 pcs),20,14,20.0,0,77,3,26,1,30.0,6.0,520.0,156.0,25.29,0,0
2025-04-28,Ladi Pav (6 pcs),20,14,16.0,20,51,2,37,0,30.0,2.0,592.0,74.0,26.57,0,0
2025-04-29,Ladi Pav (6 pcs),20,14,18.0,10,14,1,14,0,30.0,4.0,252.0,56.0,27.57,0,0
2025-04-30,Ladi Pav (6 pcs),20,14,20.0,0,62,3,26,0,30.0,6.0,520.0,156.0,26.71,0,0
2025-05-01,Ladi Pav (6 pcs),20,14,20.0,0,36,2,21,0,30.0,6.0,420.0,126.0,24.43,0,0
2025-05-02,Ladi Pav (6 pcs),20,14,18.0,10,15,1,15,0,30.0,4.0,270.0,60.0,25.0,0,0
2025-05-03,Ladi Pav (6 pcs),20,14,20.0,0,59,3,27,1,30.0,6.0,540.0,162.0,21.57,0,0
2025-05-04,Ladi Pav (6 pcs),20,14,14.0,30,32,2,32,1,30.0,0.0,448.0,0.0,23.71,0,0
2025-05-05,Ladi Pav (6 pcs),20,14,20.0,0,60,3,23,0,30.0,6.0,460.0,138.0,24.57,0,0
2025-05-06,Ladi Pav (6 pcs),20,14,19.0,5,37,2,30,0,30.0,5.0,570.0,150.0,22.57,0,0
2025-05-07,Ladi Pav (6 pcs),20,14,16.0,20,7,1,7,0,30.0,2.0,112.0,14.0,24.86,0,0
2025-05-08,Ladi Pav (6 pcs),20,14,20.0,0,66,3,23,0,30.0,6.0,460.0,138.0,22.14,0,0
2025-05-09,Ladi Pav (6 pcs),20,14,20.0,0,43,2,16,0,30.0,6.0,320.0,96.0,22.43,0,0
2025-05-10,Ladi Pav (6 pcs),20,14,16.0,20,27,1,25,1,30.0,2.0,400.0,50.0,22.57,2,28
2025-05-11,Ladi Pav (6 pcs),20,14,20.0,0,60,3,15,1,30.0,6.0,300.0,90.0,22.29,0,0
2025-05-12,Ladi Pav (6 pcs),20,14,19.0,5,45,2,27,0,30.0,5.0,513.0,135.0,19.86,0,0
2025-05-13,Ladi Pav (6 pcs),20,14,12.0,40,18,1,18,0,30.0,-2.0,216.0,-36.0,20.43,0,0
2025-05-14,Ladi Pav (6 pcs),20,14,20.0,0,55,3,18,0,30.0,6.0,360.0,108.0,18.71,0,0
2025-05-15,Ladi Pav (6 pcs),20,14,20.0,0,37,2,18,0,30.0,6.0,360.0,108.0,20.29,0,0
2025-05-16,Ladi Pav (6 pcs),20,14,19.0,5,19,1,19,0,30.0,5.0,361.0,95.0,19.57,0,0
2025-05-17,Ladi Pav (6 pcs),20,14,20.0,0,67,3,32,1,30.0,6.0,640.0,192.0,20.0,0,0
2025-05-18,Ladi Pav (6 pcs),20,14,19.0,5,35,2,28,1,30.0,5.0,532.0,140.0,21.0,0,0
2025-05-19,Ladi Pav (6 pcs),20,14,16.0,20,7,1,7,0,30.0,2.0,112.0,14.0,22.86,0,0
2025-05-20,Ladi Pav (6 pcs),20,14,20.0,0,69,3,28,0,30.0,6.0,560.0,168.0,20.0,0,0
2025-05-21,Ladi Pav (6 pcs),20,14,12.0,40,41,2,37,0,30.0,-2.0,444.0,-74.0,21.43,0,0
2025-05-22,Ladi Pav (6 pcs),20,14,14.0,30,4,1,4,0,30.0,0.0,56.0,0.0,24.14,0,0
2025-05-23,Ladi Pav (6 pcs),20,14,20.0,0,78,3,15,0,30.0,6.0,300.0,90.0,22.14,0,0
2025-05-24,Ladi Pav (6 pcs),20,14,14.0,30,63,2,59,1,30.0,0.0,826.0,0.0,21.57,0,0
2025-05-25,Ladi Pav (6 pcs),20,14,12.0,40,4,1,4,1,30.0,-2.0,48.0,-8.0,25.43,0,0
2025-05-26,Ladi Pav (6 pcs),20,14,20.0,0,63,3,23,0,30.0,6.0,460.0,138.0,22.0,0,0
2025-05-27,Ladi Pav (6 pcs),20,14,14.0,30,40,2,32,0,30.0,0.0,448.0,0.0,24.29,0,0
2025-05-28,Ladi Pav (6 pcs),20,14,18.0,10,8,1,8,0,30.0,4.0,144.0,32.0,24.86,0,0
2025-05-29,Ladi Pav (6 pcs),20,14,20.0,0,56,3,15,0,30.0,6.0,300.0,90.0,20.71,0,0
2025-05-30,Ladi Pav (6 pcs),20,14,18.0,10,41,2,26,0,30.0,4.0,468.0,104.0,22.29,0,0
2025-05-31,Ladi Pav (6 pcs),20,14,19.0,5,15,1,15,1,30.0,5.0,285.0,75.0,23.86,0,0
